key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
b9f840a3,b9f840a3-6459-4a25-bce1-e890741081f2,672695,perdg001,perdoge01,perdom000ger,22799,,,,,Q106366916,Perdomo,Geraldo,Geraldo Rafael,,Fonnieur,,1999,10,22,,,,2017,2024,2021,2024,,,,,,,,,,,,
ba2bff00,ba2bff00-2039-4ec3-b65f-9eda5de489a9,598286,ramin003,ramirni01,ramire002nic,12575,,,,,Q64009608,Ramirez,Nick,Nicholas Randolph,,,,1989,8,1,,,,2011,2024,2019,2024,2009,2011,,,,,,,,,,
ba3b4d0e,ba3b4d0e-1663-4318-97f0-49ba34d3575c,605359,marse001,marshev01,marsha000eva,12297,,,,,Q16761665,Marshall,Evan,Evan Patrick,,,,1990,4,18,,,,2011,2021,2014,2021,2009,2011,,,,,,,,,,
ba50f158,ba50f158-ee42-4707-9d06-1c8c1c85e89c,669003,mitcg001,mitchga01,mitche005gar,27555,,,,,,Mitchell,Garrett,Garrett Antony-Charles,,,,1998,9,4,,,,2021,2024,2022,2024,2018,2020,,,,,,,,,,
ba56643c,ba56643c-a9a5-49c6-b465-9eacc6768480,663971,calvb001,calvobl01,calvo-000bla,25416,,,,,,Calvo,Blair,Blair Matthew,,,,1996,2,27,,,,2019,2024,2023,2023,2018,2019,,,,,,,,,,
ba58718a,ba58718a-c18c-4a2d-aa3b-149514c391e1,534627,holtt001,holtty01,holt--001tyl,11391,,,,,Q17324162,Holt,Tyler,Tyler Andrew,,,,1989,3,10,,,,2010,2018,2014,2016,,,,,,,,,,,,
ba588078,ba588078-6bc8-4233-adc5-179236d0783a,592332,gausk001,gausmke01,gausma001kev,14107,,,,,Q6396355,Gausman,Kevin,Kevin John,,,,1991,1,6,,,,2012,2024,2013,2024,2011,2012,,,,,,,,,,
ba684732,ba684732-96ac-455e-8968-9a467813cf62,519169,rasmr001,rasmuro01,rasmus002rob,11250,,,,,Q16232872,Rasmussen,Rob,Robert Paul,,,,1989,4,2,,,,2010,2015,2014,2015,,,,,,,,,,,,
ba72d897,ba72d897-1fd8-4c35-af0e-23b75656c100,594951,orour001,orourry01,orourk001rya,10976,,,,,Q20657511,O'Rourke,Ryan,Ryan Patrick,,,,1988,4,30,,,,2010,2019,2015,2019,,,,,,,,,,,,
baa0b47a,baa0b47a-1c06-4e05-8558-1201b11a3d4e,657041,thoml002,thomala02,thomas000lan,16939,,,,,Q63197888,Thomas,Lane,Lane Michael,,,,1995,8,23,,,,2014,2024,2019,2024,,,,,,,,,,,,
