key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
fadda9d3,fadda9d3-f018-4eed-9b5c-641925f67ce2,571951,mitcb001,mitchbr01,mitche001bry,11479,,,,,Q2924956,Mitchell,Bryan,Bryan Bedford,,,,1991,4,19,,,,2010,2022,2014,2021,,,,,,,,,,,,
fae166f1,fae166f1-e464-46cd-88f5-f44412c1981d,643275,davij009,davisjo06,davis-026joh,15830,,,,,Q72701887,Davis,Johnny,Johnathan Lewis,,,,1990,4,26,,,,2013,2022,2019,2019,,,,,,,,,,,,
fb09baba,fb09baba-91b9-46d5-a97c-444c11903cf2,683003,jonej008,jonesja09,jones-008jar,27863,,,,,,Jones,Jared,Jared Keith,,,,2001,8,6,,,,2021,2024,2024,2024,,,,,,,,,,,,
fb1633db,fb1633db-44c1-4216-aedc-4b7566cabf0b,457732,baila001,bailean01,bailey001and,1368,,,,,Q1059981,Bailey,Andrew,Andrew Scott,,,,1984,5,31,,,,2006,2017,2009,2017,2003,2006,,,,,,,,,,
fb262eff,fb262eff-8f81-4403-aefa-c268198e0270,543213,giavj001,giavojo01,giavot001joh,6740,,,,,Q3182891,Giavotella,Johnny,Johnny Arthur,,,,1987,7,10,,,,2008,2018,2011,2017,2006,2008,,,,,,,,,,
fb729e33,fb729e33-f2b7-43bc-8ab9-96b761c987ef,656555,hoskr001,hoskirh01,hoskin000rhy,16472,,,,,Q29588795,Hoskins,Rhys,Rhys Dean,,,,1993,3,17,,,,2014,2024,2017,2024,2012,2014,,,,,,,,,,
fb781ccd,fb781ccd-dc10-44df-b05c-797796986231,671213,casat001,casastr01,casas-000tri,22514,,,,,Q54861363,Casas,Triston,Triston Ray,,,,2000,1,15,,,,2018,2024,2022,2024,,,,,,,,,,,,
fb7b8c27,fb7b8c27-6ae1-4111-9035-d67da60c6fad,605446,rodrd001,rodride01,rodrig004iva,14509,,,,,Q28911601,Rodríguez,Dereck,Ivan Dereck,,,,1992,6,5,,,,2011,2024,2018,2023,,,,,,,,,,,,
fb7fee18,fb7fee18-a3e7-4295-8613-aa6664817fa2,592609,olt-m001,oltmi01,olt---001mic,10698,,,,,Q3313487,Olt,Mike,Michael George,,,,1988,8,27,,,,2010,2019,2012,2015,2008,2010,,,,,,,,,,
fb82ca0b,fb82ca0b-31df-47d4-81de-ff8e00326c91,456124,krate001,kratzer01,kratz-001eri,4403,,,,,Q387606,Kratz,Erik,Erik Floyd,,,,1980,6,15,,,,2002,2020,2010,2020,2002,2002,,,,,,,,,,
fb8e00bc,fb8e00bc-1dba-4045-b927-3ee542589e1b,434633,bakej002,bakerjo01,baker-002joh,4756,,,,,Q3180978,Baker,John,John David,,,,1981,1,20,,,,2002,2015,2008,2014,2000,2002,,,,,,,,,,
fb919e94,fb919e94-a6e8-4101-bca3-d8b21cdad076,656541,hills005,hillisa01,hillia000sam,17954,,,,,Q66793669,Hilliard,Sam,Samuel Beauman,,,,1994,2,21,,,,2015,2024,2019,2024,2015,2015,,,,,,,,,,
fb9c36f4,fb9c36f4-be74-433d-be8a-ffd159cc1fcf,628356,kangj001,kangju01,kang--000jeo,17182,,,,,Q624024,Kang,Jung Ho,Jung Ho,,,,1987,4,5,,,,2006,2019,2015,2019,,,,,,,,,,,,
fbab510b,fbab510b-4032-4b3c-9956-91bc29afb73c,624431,trevj001,trevijo01,trevin001jos,16725,,,,,Q55615318,Trevino,Jose,Jose,,,,1992,11,28,,,,2014,2024,2018,2024,2012,2014,,,,,,,,,,
fbbbe030,fbbbe030-af2d-46db-b227-8cece859d320,669065,stowk001,stoweky01,stower000kyl,26151,,,,,Q112570190,Stowers,Kyle,Kyle Jacob,,,,1998,1,2,,,,2019,2024,2022,2024,2017,2019,,,,,,,,,,
fbc00dba,fbc00dba-b7c4-4fa0-a56e-737c244aed07,457759,turnj001,turneju01,turner001jus,5235,,,,,Q3190505,Turner,Justin,Justin Matthew,,,,1984,11,23,,,,2006,2024,2009,2024,2003,2006,,,,,,,,,,
fbcdfc5f,fbcdfc5f-fc26-4a9f-8061-4494d19de4b7,643335,granz001,graniza01,granit000zac,15343,,,,,Q30099789,Granite,Zach,Zachary Thomas,,,,1992,9,17,,,,2013,2021,2017,2017,2011,2013,,,,,,,,,,
fbd3cb7c,fbd3cb7c-8b20-4f89-93c1-e0dcf955348b,642397,sotog003,sotogr01,soto--001gre,19677,,,,,Q64009044,Soto,Gregory,Gregory,,,,1995,2,11,,,,2013,2024,2019,2024,,,,,,,,,,,,
fbd4e8fa,fbd4e8fa-ae99-44ab-be42-3ad53578108f,664334,whita002,whiteaa01,whitef000aar,19938,,,,,,Whitefield,Aaron,Aaron James,,,,1996,9,2,,,,2015,2024,2020,2022,,,,,,,,,,,,
fbd94e66,fbd94e66-6080-4fc4-8da5-da05df88ac73,656605,kellm003,kellemi03,keller000mit,17594,,,,,Q37992869,Keller,Mitch,Mitch Thomas,,,,1996,4,4,,,,2014,2024,2019,2024,,,,,,,,,,,,
fbde3192,fbde3192-9e8f-4227-b80f-06e3fb1cc593,458690,volsc001,volstch01,volsta001chr,9901,,,,,Q262221,Volstad,Chris,Christopher Kenneth,,,,1986,9,23,,,,2005,2018,2008,2018,,,,,,,,,,,,
fc11b0b5,fc11b0b5-e04a-4b9f-90ee-3f59584db866,621028,newmk001,newmake01,newman000kev,17696,,,,,Q20745104,Newman,Kevin,Kevin Bradley,,,,1993,8,4,,,,2015,2024,2018,2024,2013,2015,,,,,,,,,,
