key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
8952b4f5,8952b4f5-ba45-45e5-b25f-ff9dded9a776,656252,bradb002,bradlbo01,bradle000bob,17278,,,,,Q64821099,Bradley,Bobby,Bobby,,,,1996,5,29,,,,2014,2024,2019,2022,,,,,,,,,,,,
89993d7d,89993d7d-d277-49be-be03-21a171c1d66d,666139,lowej002,lowejo01,lowe--000jos,19953,,,,,,Lowe,Josh,Joshua Edward,,,,1998,2,2,,,,2016,2024,2021,2024,,,,,,,,,,,,
89997407,89997407-f215-47b2-8c48-2dd7d38af9b4,687014,aviln001,avilani01,avila-002nic,25667,,,,,,Avila,Nick,Nicholas Paul,,,,1997,7,25,,,,2019,2024,2024,2024,2019,2019,,,,,,,,,,
89c1afab,89c1afab-8a66-497b-ae53-6fee4442295b,572827,dunnj001,dunnija01,dunnin001jak,10803,,,,,Q13582729,Dunning,Jake,Jake Austin,,,,1988,8,12,,,,2009,2018,2013,2014,2009,2009,,,,,,,,,,
89cc0c28,89cc0c28-a6a1-4311-a63c-f8d37659db70,547379,perer003,perezro02,perez-008rob,2900,,,,,Q17341458,Pérez,Roberto,Roberto Andres,,,,1988,12,23,,,,2009,2024,2014,2023,,,,,,,,,,,,
89ef8304,89ef8304-11c2-41ff-91e3-99541bc606b5,600965,rodrr007,rodriri04,rodrig014ric,15458,,,,,Q36917881,Rodríguez,Ricardo,Ricardo Jose,,,,1992,8,31,,,,2011,2024,2017,2018,,,,,,,,,,,,
8a041303,8a041303-4ccc-49cd-870f-2c3f96d570b1,642003,reedc002,reedco01,reed--002cod,15232,,,,,Q24851448,Reed,Cody,Cody Austin,,,,1993,4,15,,,,2013,2024,2016,2021,,,,,,,,,,,,
8a17dcbc,8a17dcbc-f157-4f12-9a76-09ed4fb132cc,467008,strop001,stroppe01,strop-001ped,4070,,,,,Q1045999,Strop,Pedro,Pedro Angel,,,,1985,6,13,,,,2003,2024,2009,2021,,,,,,,,,,,,
8a1da0aa,8a1da0aa-e8fb-4fe4-aea7-f27fb207e489,656212,barnc002,barnech01,barnes006cha,19865,,,,,Q107580229,Barnes,Charlie,Charles Segars,,,,1995,10,1,,,,2017,2024,2021,2021,2015,2017,,,,,,,,,,
8a21153d,8a21153d-a43c-4676-8e93-26110880d304,656322,coons001,coonrsa01,coonro000sam,17264,,,,,Q64747211,Coonrod,Sam,Samuel Timothy,,,,1992,9,22,,,,2014,2023,2019,2023,2012,2014,,,,,,,,,,
