key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
11caa6fe,11caa6fe-4043-4563-b61d-0c5faf3fc008,669294,campp001,campbpa02,campbe005pau,22248,,,,,,Campbell,Paul,Paul Alan,,,,1995,7,26,,,,2017,2024,2021,2021,2015,2017,,,,,,,,,,
11cca9a9,11cca9a9-e92c-4185-b0a7-ccaed46dd287,657265,strzp001,strzepe01,strzel000pet,21367,,,,,Q112177003,Strzelecki,Peter,Peter Joseph,,,,1994,10,24,,,,2018,2024,2022,2024,2017,2018,,,,,,,,,,
11ccb8cd,11ccb8cd-4296-42ae-9bf7-382f5e54a51c,665120,walsj001,walshja01,walsh-000jar,18607,,,,,Q64009109,Walsh,Jared,Jared James,,,,1993,7,30,,,,2015,2024,2019,2024,2012,2015,,,,,,,,,,
11d9ca22,11d9ca22-7097-4956-8567-d3bb1c6d2a70,434540,joneg002,jonesga02,jones-002gar,2714,43345132,,,,Q3098452,Jones,Garrett,Garrett Thomas,,,,1981,6,21,,,,1999,2017,2007,2015,,,,,,,,,,,,
11ffa8a9,11ffa8a9-1dc1-4b3f-9be5-f0e3ae515844,666310,naylb001,naylobo01,naylor000noa,21865,,,,,,Naylor,Bo,Noah-Gibson James Washington,,,,2000,2,21,,,,2018,2024,2022,2024,,,,,,,,,,,,
12085e84,12085e84-375c-4778-b732-b4b123bdc6cb,453344,morrb001,morrobr01,morrow001bra,9346,,,,,Q2923772,Morrow,Brandon,Brandon John,,,,1984,7,26,,,,2006,2018,2007,2018,2004,2006,,,,,,,,,,
12154e57,12154e57-b375-4753-8861-86cab41c44fd,453568,blacc001,blackch02,blackm002cha,7859,,,,,Q2960824,Blackmon,Charlie,Charles Cobb,,,,1986,7,1,,,,2008,2024,2011,2024,2007,2008,,,,,,,,,,
121b985e,121b985e-1abd-44ea-827f-68e9aa6703c6,686681,massm001,massemi02,massey001mic,27684,,,,,Q112960566,Massey,Michael,Michael,,,,1998,3,22,,,,2019,2024,2022,2024,2017,2019,,,,,,,,,,
122e735a,122e735a-bf26-46ad-95a0-d03b743e7bfb,621385,stumd001,stumpda01,stumpf000dan,13780,,,,,Q23825819,Stumpf,Daniel,Daniel Arthur,,,,1991,1,4,,,,2012,2019,2016,2019,,,,,,,,,,,,
122e8586,122e8586-7cbb-47d9-87d8-57ac432fc463,649557,diaza003,diazal02,diaz--013ale,15937,,,,,Q15920382,Díaz,Aledmys,Aledmys,,Serrano,,1990,8,1,,,,2007,2024,2016,2024,,,,,,,,,,,,
1231f132,1231f132-e8d6-4f78-bc2e-15ec01e30739,621259,koerb001,koernbr01,koerne000bro,17748,,,,,Q107855567,Koerner,Brody,Brody Tyler,,,,1993,10,17,,,,2015,2022,2021,2021,2013,2015,,,,,,,,,,
125c93de,125c93de-e602-4114-99b4-d64f104277d5,658792,wilka003,wilkeaa01,wilker000aar,16904,93795155,,,,Q24852484,Wilkerson,Aaron,Aaron Daniel,,,,1989,5,24,,,,2013,2024,2017,2019,,,,,,,,,,,,
1282a3b6,1282a3b6-350f-4a6d-b78c-4fec2a2ea01f,658069,fuenj001,fuentjo01,fuente001jos,16885,,,,,Q62953351,Fuentes,Joshua,Joshua,,,,1993,2,19,,,,2014,2024,2019,2021,,,,,,,,,,,,
1286e4d2,1286e4d2-cce1-4d80-8b9a-a511e5704e7f,571745,hanim001,hanigmi01,hanige001mit,14274,,,,,Q16233205,Haniger,Mitch,Mitchell Evan,,,,1990,12,23,,,,2012,2024,2016,2024,2010,2012,,,,,,,,,,
12bb2b45,12bb2b45-7712-4ba8-b1a3-a6d7b3543c64,666185,carld002,carlsdy01,carlso000dyl,20126,,,,,Q25190162,Carlson,Dylan,Dylan James,,,,1998,10,23,,,,2016,2024,2020,2024,,,,,,,,,,,,
12bdb350,12bdb350-b948-4f17-88fa-183ac93a156a,666703,rosae002,rosareg01,rosari000egu,19964,,,,,,Rosario,Eguy,Eguy,,Valdez,,1999,8,25,,,,2016,2024,2022,2024,,,,,,,,,,,,
12d39db3,12d39db3-388d-45a7-ac28-11bfe5cd90f2,543261,gurkj001,gurkaja01,gurka-001jas,8007,,,,,Q20893139,Gurka,Jason,Jason Isidore,,,,1988,1,10,,,,2008,2022,2015,2017,,,,,,,,,,,,
12d4314b,12d4314b-fdb3-4344-bc61-5145ccb6248e,543380,jungt001,jungmta01,jungma001tay,13119,93795136,,,,Q16232666,Jungmann,Taylor,Taylor Heath,,,,1989,12,18,,,,2012,2020,2015,2017,2009,2011,,,,,,,,,,
12eed351,12eed351-bfe2-47fc-ac3b-d8018cf63dd5,519186,reynm002,reynoma02,reynol001mat,8887,,,,,Q1529952,Reynolds,Matt,Matthew Paul,,,,1984,10,2,,,,2007,2018,2010,2016,2006,2007,,,,,,,,,,
12ef8131,12ef8131-a194-4e06-a3da-bda76de2a7a9,591672,morao001,moralos01,morale001osm,17133,,,,,Q56087010,Morales,Osmer,Osmer Eduardo,,,,1992,10,30,,,,2010,2024,2018,2018,,,,,,,,,,,,
13041413,13041413-321e-4b13-959a-74140361d4e7,686531,lipca001,lipcian01,lipciu000and,25822,,,,,,Lipcius,Andre,Andre Martinas,,,,1998,5,22,,,,2019,2024,2023,2023,2017,2019,,,,,,,,,,
1306eb2a,1306eb2a-8d70-4456-b611-92974760b0ae,666969,garca005,garciad02,garcia048jos,19287,33035132,,,,Q23899679,García,Adolis,José Adolis,,Arrieta,,1993,3,2,,,,2011,2024,2018,2024,,,,,,,,,,,,
13157169,13157169-ac2b-40f7-a8a6-dbb68af37769,543195,gambe001,gamboed01,gamboa001edd,6911,,,,,Q16223125,Gamboa,Eddie,Eduardo Avila,,,,1984,12,21,,,,2008,2022,2016,2016,,,,,,,,,,,,
13170be8,13170be8-2c86-4c9b-92cd-7623e46d716c,665833,cruzo001,cruzon01,cruz--000one,21711,,,,,,Cruz,Oneil,Oneil,,Urena,,1998,10,4,,,,2016,2024,2021,2024,,,,,,,,,,,,
13179904,13179904-cfc7-4f92-8e56-c2c80fc541ed,679631,vavrt001,vavrate01,vavra-000ter,24400,,,,,Q111594710,Vavra,Terrin,Terrin Thomas,,,,1997,5,12,,,,2018,2024,2022,2023,2016,2018,,,,,,,,,,
1320c5bb,1320c5bb-fd5d-4b0e-8b8a-a05d1d6cd5a1,681911,vesia001,vesiaal01,vesia-000ale,25007,,,,,Q97666346,Vesia,Alex,Alexander Victor,,,,1996,4,11,,,,2018,2024,2020,2024,2015,2018,,,,,,,,,,
13210249,13210249-0a03-4fb4-92a0-ba64adf65266,467100,novai001,novaiv01,nova--001iva,1994,,,,,Q1189671,Nova,Iván,Iván Manuel,,Guance,,1987,1,12,,,,2006,2022,2010,2020,,,,,,,,,,,,
1322a02b,1322a02b-6786-46bc-9ea5-34c1fe3b8a42,592620,parkj002,parkeja03,parker003jar,11624,,,,,Q7414042,Parker,Jarrett,Jarrett Paul,,,,1989,1,1,,,,2011,2019,2015,2019,2008,2010,,,,,,,,,,
132ead8b,132ead8b-eb32-4402-9210-f5fb57cc54ec,543272,handb001,handbr01,hand--001bra,9111,,,,,Q2923396,Hand,Brad,Bradley Richard,,,,1990,3,20,,,,2008,2023,2011,2023,,,,,,,,,,,,
133509c2,133509c2-56ba-4b4b-b684-04c75d5c45c2,570639,perey002,perezye01,perez-001yef,12090,,,,,Q25999445,Pérez,Yefri,Yefri,,Martinez,,1991,2,24,,,,2009,2024,2016,2016,,,,,,,,,,,,
133ba256,133ba256-e45a-46ff-9ccf-dee9e6b2550e,592165,brenb003,brennbr01,brenna001bra,13527,,,,,Q62140824,Brennan,Brandon,Brandon Sean Michael,,,,1991,7,26,,,,2012,2024,2019,2021,,,,,,,,,,,,
133e636e,133e636e-132a-4a28-82fd-6c831e589ed2,473234,abret001,abreuto01,abreu-001eta,5053,,,,,Q2747253,Abreu,Tony,Etanislao Toni,,,,1984,11,13,,,,2003,2018,2007,2014,,,,,,,,,,,,
1344878c,1344878c-5721-474a-9ca4-35803dcd8d8e,660875,reyej004,reyesje01,reyes-006jes,19277,,,,,Q56248294,Reyes,Jesús,Jesús Enmanuel,,,,1993,2,21,,,,2015,2024,2018,2018,,,,,,,,,,,,
134856aa,134856aa-c5b4-43dd-ac48-c4d94545d93a,504379,nicaj001,nicasju01,nicasi001jua,7731,,,,,Q3065923,Nicasio,Juan,Juan Ramon,,,,1986,8,31,,,,2006,2020,2011,2020,,,,,,,,,,,,
134bc61f,134bc61f-3171-44c1-9bb5-217d17fa06d3,544931,stras001,strasst01,strasb001ste,10131,,,,,Q1192310,Strasburg,Stephen,Stephen James,,,,1988,7,20,,,,2009,2022,2010,2022,2007,2009,,,,,,,,,,
135e4ef1,135e4ef1-2a3c-4659-9cc3-00f24005d32a,602080,caste001,castier01,castil000eri,12990,,,,,,Castillo,Erick,Erick José,,,,1993,2,25,,,,2012,2022,2021,2021,,,,,,,,,,,,
136fd76e,136fd76e-4726-488a-8587-144ef4e6065e,650333,arral001,arraelu01,arraez000lui,18568,,,,,Q63982823,Arráez,Luis,Luis Sangel,,Reveron,,1997,4,9,,,,2014,2024,2019,2024,,,,,,,,,,,,
1388ad7f,1388ad7f-32db-473c-93ee-4873bf2993f3,502211,bolsm001,bolsimi01,bolsin001mic,11137,13715136,,,,Q16335082,Bolsinger,Mike,Michael Peter,,,,1988,1,29,,,,2010,2021,2014,2017,2008,2010,,,,,,,,,,
13ab5ed2,13ab5ed2-d0cf-482e-b663-7f1933ab70c5,516782,marts002,martest01,marte-001sta,9241,,,,,Q154810,Marte,Starling,Starling Javier,,,,1988,10,9,,,,2007,2024,2012,2024,,,,,,,,,,,,
13c816e1,13c816e1-050e-4fb2-881a-f7d0e9952a2b,676961,bousc001,boushca01,boushl000cal,19736,,,,,,Boushley,Caleb,Caleb J.,,,,1993,10,1,,,,2017,2024,2023,2024,2015,2017,,,,,,,,,,
13e7c4fd,13e7c4fd-96db-4082-81b3-c5456f88302a,621592,jimee002,jimened01,jimene002edu,19642,,,,,Q50824556,Jiménez,Eduardo,Eduardo Rafael,,,,1995,4,4,,,,2012,2024,2019,2019,,,,,,,,,,,,
13f726c5,13f726c5-c32f-4d88-b9d0-ba0dfcab1a66,592122,austt001,austity01,austin001chr,11850,73375151,,,,Q7859942,Austin,Tyler,Christopher Tyler,,,,1991,9,6,,,,2010,2024,2016,2019,,,,,,,,,,,,
13fbed60,13fbed60-5edf-4e48-b7fe-3a9cb2967dc1,448242,gwynt002,gwynnto02,gwynn-002ant,6141,,,,,Q3531782,Gwynn,Tony,Anthony Keith,Jr.,,,1982,10,4,,,,2003,2015,2006,2014,2001,2003,,,,,,,,,,
1407a487,1407a487-6adc-4ffa-82d4-318cff8e8169,451594,fowld001,fowlede01,fowler002wil,4062,,,,,Q3025621,Fowler,Dexter,William Dexter,,,,1986,3,22,,,,2005,2022,2008,2021,,,,,,,,,,,,
14107c9a,14107c9a-7a99-4395-bf8f-c87c0d0bd3f4,658551,fernj006,fernaju01,fernan000jun,18496,03905159,,,,Q66731764,Fernández,Junior,Junior Fabio,,Franco,,1997,3,2,,,,2014,2024,2019,2022,,,,,,,,,,,,
1423362b,1423362b-615f-4046-a02e-a890f00fd323,134181,belta001,beltrad01,beltre001adr,639,,,,,Q1062204,Beltré,Adrian,Adrian,,Perez,,1979,4,7,,,,1996,2018,1998,2018,,,,,,,,,,,,
142b96ef,142b96ef-b843-4c67-930d-48e2c70b0f65,546276,escoe002,escobed02,escoba001edw,10337,63365134,,,,Q16929575,Escobar,Edwin,Edwin Jose,,,,1992,4,22,,,,2009,2024,2014,2016,,,,,,,,,,,,
142d9145,142d9145-ab78-4ddd-8975-ac3aafc6ff2d,460059,pelfm001,pelfrmi01,pelfre001mic,5203,,,,,Q506726,Pelfrey,Mike,Michael Alan,,,,1984,1,14,,,,2006,2017,2006,2017,2003,2005,,,,,,,,,,
1438a6e1,1438a6e1-c211-4bfe-b3ce-4caf199d9f56,621514,stewc002,stewach02,stewar004chr,17714,,,,,Q54958142,Stewart,Christin,Christin Gaylin Harris,,,,1993,12,10,,,,2015,2022,2018,2020,2013,2015,,,,,,,,,,
145535a8,145535a8-88c3-46a4-b5df-ae2cbc27f4a2,605507,thomz001,thompza01,thomps002zac,16094,,,,,,Thompson,Zach,Zachary Ryan,,,,1993,10,23,,,,2014,2023,2021,2022,2012,2014,,,,,,,,,,
14603af4,14603af4-6aed-4d2b-b2ad-a0a078902972,500874,martj008,martijo08,martin030jos,7996,,,,,Q27031419,Martínez,José,José Alberto,,,,1988,7,25,,,,2006,2024,2016,2020,,,,,,,,,,,,
147b5917,147b5917-6602-4e6d-972b-f6666273e5ad,450308,weavj003,weaveje02,weaver001jer,4235,,,,,Q1045949,Weaver,Jered,Jered David,,,,1982,10,4,,,,2005,2017,2006,2017,2002,2004,,,,,,,,,,
148e6900,148e6900-032c-4bf1-ae73-7c6c65ad8686,656288,canng001,cannigr01,cannin000gri,19867,,,,,Q29649731,Canning,Griffin,Griffin Alexander,,,,1996,5,11,,,,2018,2024,2019,2024,2015,2017,,,,,,,,,,
14ab66e1,14ab66e1-8e9d-4ff6-acf7-4351357371fc,474029,putnz001,putnaza01,putnam001zac,9080,,,,,Q3574505,Putnam,Zach,Steven Zachary McGuire,,,,1987,7,3,,,,2008,2017,2011,2017,2006,2008,,,,,,,,,,
14b34ae6,14b34ae6-f9f3-4ea2-bb80-c0cdf048a3aa,663538,hoern001,hoernni01,hoerne000nic,21479,,,,,Q52738846,Hoerner,Nico,Nicholas Mackie,,,,1997,5,13,,,,2018,2024,2019,2024,2016,2018,,,,,,,,,,
14b8a9c6,14b8a9c6-69b9-495b-8bb2-bcdfbcd52f15,518558,clarm003,clarkma02,clark-002mat,8793,21625137,,,,Q3180807,Clark,Matt,Matthew Terry,,,,1986,12,10,,,,2008,2021,2014,2014,,,,,,,,,,,,
14b8d69f,14b8d69f-82dc-4fb3-a826-03dbba8b8967,543542,meyea001,meyeral01,meyer-001ale,12833,,,,,Q16233395,Meyer,Alex,Alex John,,,,1990,1,3,,,,2012,2017,2015,2017,2009,2011,,,,,,,,,,
14d9693f,14d9693f-6c5c-4d8a-ac8e-9b01df94b9e1,572114,schir001,schimry01,schimp001rya,9953,,,,,Q24702576,Schimpf,Ryan,Ryan Michael,,,,1988,4,11,,,,2009,2018,2016,2018,,,,,,,,,,,,
152f663e,152f663e-20bf-416f-9f1c-c8386659152f,667465,fleta001,fletcaa01,fletch000aar,22052,,,,,Q98746693,Fletcher,Aaron,Aaron Eugene,,,,1996,2,25,,,,2018,2024,2020,2022,2015,2018,,,,,,,,,,
155c4b51,155c4b51-488b-4d8f-8ea2-8ec245fea6fa,808982,lee-j001,leeju01,lee---009jun,33824,,,,,,Lee,Jung Hoo,Jung Hoo,,,,1998,8,20,,,,2017,2024,2024,2024,,,,,,,,,,,,
1560422c,1560422c-12e9-4a39-8ec0-f45a50512ae7,425626,capuc001,capuach01,capuan001chr,1701,,,,,Q509295,Capuano,Chris,Christopher Frank,,,,1978,8,19,,,,2000,2016,2003,2016,1997,1999,,,,,,,,,,
15751c99,15751c99-b397-4260-8e64-ebcb38f0f46e,279571,belim001,belisma01,belisl001mat,1837,,,,,Q943493,Belisle,Matt,Matthew Thomas,,,,1980,6,6,,,,1999,2018,2003,2018,,,,,,,,,,,,
158dcf02,158dcf02-2f41-4cb7-b70d-98995a5b3ac9,459932,ambrh001,ambrihe01,ambriz001hec,559,,,,,Q3144553,Ambriz,Héctor,Héctor,,,,1984,5,24,,,,2006,2019,2010,2014,2003,2006,,,,,,,,,,
159e57b6,159e57b6-6476-4336-9cfe-0f61f90866f7,663993,lowen001,lowena01,lowe--000nat,19566,,,,,Q55433087,Lowe,Nathaniel,David Nathaniel,,,,1995,7,7,,,,2016,2024,2019,2024,2014,2016,,,,,,,,,,
15dcf554,15dcf554-62ca-48a0-98a7-eb05c1defa76,581527,travd001,travide01,travis000dev,13862,,,,,Q16234260,Travis,Devon,Devon Anthony,,,,1991,2,21,,,,2012,2018,2015,2018,2010,2012,,,,,,,,,,
15e24027,15e24027-4b7d-419d-a3db-49a2a29efd0d,542884,antod001,antoldu01,antoli001dus,7119,,,,,Q24088832,Antolin,Dustin,Dustin Kamakana Mai Ku'u Makualani,,,,1989,8,9,,,,2008,2018,2016,2016,,,,,,,,,,,,
15fd9d1c,15fd9d1c-5034-4551-a784-e1203489cf40,620443,torrl001,torrelu01,torren002lui,15905,,,,,Q29107842,Torrens,Luis,Luis Alfonso,,Saez,,1996,5,2,,,,2013,2024,2017,2024,,,,,,,,,,,,
1624b774,1624b774-d6f2-468d-baae-7e83b0e444b1,541652,rondb001,rondobr01,rondon001bru,5766,,,,,Q12981589,Rondón,Bruce,Bruce,,,,1990,12,9,,,,2008,2024,2013,2018,,,,,,,,,,,,
1625da35,1625da35-b9d7-46cf-8bea-afc9d16bce91,112526,colob001,colonba01,colon-001bar,375,,,,,Q2886078,Colón,Bartolo,Bartolo,,,,1973,5,24,,,,1994,2021,1997,2018,,,,,,,,,,,,
1628b495,1628b495-9319-46c4-b7b6-2c1774e3b761,459987,ramoc001,ramosce01,ramos-001ces,3357,,,,,Q2946990,Ramos,Cesár,Cesár,,,,1984,6,22,,,,2005,2017,2009,2016,2003,2005,,,,,,,,,,
16337247,16337247-9adf-4a20-b2d5-b8a608b575bd,506693,alvah001,alvarhe01,alvare002hen,5669,,,,,Q3130236,Álvarez,Henderson,Henderson Javier,,,,1990,4,18,,,,2007,2024,2011,2017,,,,,,,,,,,,
16486986,16486986-dc6a-42d5-b079-1d055695a895,661269,gutiv001,gutievl01,gutier000vla,19278,,,,,Q18978046,Gutiérrez,Vladimir,Vladimir,,Rodríguez,,1995,9,18,,,,2013,2024,2021,2024,,,,,,,,,,,,
167dd4a1,167dd4a1-c2e1-43af-aabc-0b0fa4ddd417,592665,reeda001,reedad01,reed--001add,10586,,,,,Q2824157,Reed,Addison,Addison Devon,,,,1988,12,27,,,,2010,2019,2011,2018,2008,2010,,,,,,,,,,
1681862d,1681862d-ce87-426d-8930-46fd30d5553f,276055,dunna001,dunnad01,dunn--001ada,319,,,,,Q349202,Dunn,Adam,Adam Troy,,,The Big Donkey,1979,11,9,,,,1998,2014,2001,2014,,,,,,,,,,,,
16c67bc7,16c67bc7-497f-45b5-bd15-6e7a855a159a,504186,leona001,leonar01,leon--001ale,5595,,,,,Q16232216,Leon,Arnold,Alex Arnold,,,,1988,9,6,,,,2006,2021,2015,2016,,,,,,,,,,,,
16d7a329,16d7a329-23e0-4aec-8c4a-b1b7f65b73b2,596451,quinr003,quinnro01,quinn-000rom,13546,,,,,Q18098779,Quinn,Roman,Roman Tredarian,,,,1993,5,14,,,,2012,2023,2016,2022,,,,,,,,,,,,
16ed1b92,16ed1b92-5893-4e18-b65e-e191cb23ecb2,624585,solej001,solerjo01,soler-000jor,14221,,,,,Q15115212,Soler,Jorge,Jorge Carlos,,Castillo,,1992,2,25,,,,2009,2024,2014,2024,,,,,,,,,,,,
1717a06a,1717a06a-46dd-4d57-af22-caaabf76ba4d,446899,ziegb001,zieglbr01,ziegle001bra,7293,,,,,Q2923450,Ziegler,Brad,Brad Gregory,,,,1979,10,10,,,,2003,2018,2008,2018,2000,2003,,,,,,,,,,
171fb04d,171fb04d-9bc0-4e16-9f65-4064338ce5f0,433584,carmf001,carmofa01,carmon001fau,3273,,,,,Q281165,Hernández,Roberto,Roberto,,Heredia,,1980,8,30,,,,2002,2018,2006,2016,,,,,,,,,,,,
17225395,17225395-e9df-48f2-92d4-568f62b9f340,502517,murpd006,murphda08,murphy011dan,4316,,,,,Q3014492,Murphy,Daniel,Daniel Thomas,,,,1985,4,1,,,,2006,2023,2008,2020,2004,2006,,,,,,,,,,
172c3ab0,172c3ab0-66a3-4863-af5b-d2e734764faf,665048,harrh001,harriho02,harris000hob,18615,,,,,,Harris,Hobie,Robert William,,,,1993,6,23,,,,2015,2024,2023,2023,2014,2015,,,,,,,,,,
1743137a,1743137a-054c-4b74-a70c-96475ea933c5,605288,housa001,housead01,houser000adr,12718,,,,,Q21030819,Houser,Adrian,Adrian David,,,,1993,2,2,,,,2011,2024,2015,2024,,,,,,,,,,,,
174f8ce3,174f8ce3-3aa7-497d-bd5c-6e1a4b18fe9f,474384,frein001,freimna01,freima001nat,6582,,,,,Q6968644,Freiman,Nate,Nathan Samuel,,,,1986,12,31,,,,2009,2017,2013,2014,2006,2009,,,,,,,,,,
17809c9d,17809c9d-ddd3-40a9-aa4c-f6857efeef1b,683175,philc001,phillco01,philli000con,27649,,,,,,Phillips,Connor,Connor Allan,,,,2001,5,4,,,,2021,2024,2023,2023,,,,,,,,,,,,
17850fe1,17850fe1-37b0-4786-b86d-313cebc33db6,400089,sorir001,soriara01,sorian001raf,1100,,,,,Q366928,Soriano,Rafael,Rafael,,,,1979,12,19,,,,1997,2016,2002,2015,,,,,,,,,,,,
17bcf609,17bcf609-524a-49bf-8aec-b05aecd28845,425514,bellh001,bellhe01,bell--001hea,2080,,,,,Q1133768,Bell,Heath,Heath Justin,,,Heater,1977,9,29,,,,1998,2014,2004,2014,1997,1998,,,,,,,,,,
