key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
df1846f7,df1846f7-6a5f-4c01-9530-a8ced9526d69,641319,asuac001,asuajca01,asuaje000car,15197,,,,,Q27019802,Asuaje,Carlos,Carlos Alberto,,Ciafre,,1991,11,2,,,,2013,2021,2016,2018,2011,2013,,,,,,,,,,
df27aef1,df27aef1-a748-46d3-9b30-e51a92358515,663609,bakel001,bakerlu01,baker-002luk,21497,,,,,Q20090206,Baker,Luken,Luken Grosvenor,,,,1997,3,10,,,,2018,2024,2023,2024,2016,2018,,,,,,,,,,
df424d3f,df424d3f-6798-4400-90fb-30c32c722407,656738,meyeb002,meyerbe02,meyer-000ben,18854,,,,,,Meyer,Ben,Benjamin K.,,,,1993,1,30,,,,2015,2019,2018,2018,2012,2015,,,,,,,,,,
df73a1ae,df73a1ae-9831-4ea7-8928-92da7a7ded63,571710,givem001,givenmy01,givens001myc,10430,,,,,Q12594676,Givens,Mychal,Mychal Antonio,,,,1990,5,13,,,,2010,2024,2015,2023,,,,,,,,,,,,
df8502af,df8502af-99bb-4f16-972a-7c202728c8b6,660825,bazae001,bazared01,bazard000edu,20997,,,,,Q106504540,Bazardo,Eduard,Eduard Felix,,Osorio,,1995,9,1,,,,2015,2024,2021,2024,,,,,,,,,,,,
df9ac725,df9ac725-438e-45fa-9c43-189f0f126daa,642073,sherj001,sherfji01,sherfy000jim,15118,,,,,Q16740096,Sherfy,James,James Harold,,,,1991,12,27,,,,2013,2024,2017,2021,2011,2013,,,,,,,,,,
df9faaf3,df9faaf3-3c0c-43d1-8539-df06d9c8aeba,605196,cronk001,cronke01,cron--000kev,16211,83585153,,,,Q17386657,Cron,Kevin,Kevin Scott,,,,1993,2,17,,,,2014,2023,2019,2020,2012,2014,,,,,,,,,,
dfae304e,dfae304e-4d1d-482a-8fbf-187c79a58b72,686894,wiemj001,wiemejo01,wiemer000joe,27690,,,,,,Wiemer,Joey,Joseph Daryl,,,,1999,2,11,,,,2020,2024,2023,2024,2018,2020,,,,,,,,,,
dfcd0b31,dfcd0b31-6bf5-41cb-b398-28889f3456a4,663734,neidn001,neideni01,neider000nic,18699,,,,,,Neidert,Nick,Nicholas William,,,,1996,11,20,,,,2015,2023,2020,2022,,,,,,,,,,,,
dfd4ea6c,dfd4ea6c-0db1-4e12-928d-30801d0a1a64,672911,cruzj006,cruzje01,cruz--003jes,20042,,,,,,Cruz,Jesus,Jesus,,Sustaita,,1995,4,15,,,,2016,2024,2020,2022,,,,,,,,,,,,
dfea9c97,dfea9c97-d2c6-49f4-ab78-aff92f5168d6,663460,bubik001,bubickr01,bubic-000kri,21455,,,,,Q53073137,Bubic,Kris,Kristofer,,,,1997,8,19,,,,2018,2024,2020,2024,2016,2018,,,,,,,,,,
dffcd91d,dffcd91d-739b-4ad4-9f64-e4583f884f75,571437,altha001,altheaa01,alther001aar,11270,,,,,Q11285815,Altherr,Aaron,Aaron Samuel,,,,1991,1,14,,,,2009,2024,2014,2019,,,,,,,,,,,,
