key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
221e22a4,221e22a4-a65c-468a-9c80-8ec8f3e21f6a,430935,hamec001,hamelco01,hamels001col,4972,,,,,Q1107989,Hamels,Cole,Colbert Michael,,,,1983,12,27,,,,2003,2020,2006,2020,,,,,,,,,,,,
222a5e04,222a5e04-cfeb-4859-bbb0-28a354ea5478,693304,gonzn001,gonzani01,gonzal004nic,27490,,,,,,Gonzales,Nick,Nicholas Joseph,,,,1999,5,27,,,,2021,2024,2023,2024,2018,2020,,,,,,,,,,
22485f80,22485f80-0310-4a18-8859-1660591a5aec,627894,gohal001,goharlu01,gohara000lui,15166,,,,,Q38801381,Gohara,Luiz,Luiz Henrique,,,,1996,7,31,,,,2013,2018,2017,2018,,,,,,,,,,,,
224d251f,224d251f-820e-4f09-a1b6-fe736eadc821,425532,willj003,willije01,willia003jer,1137,,,,,Q288735,Williams,Jerome,Jerome Lee,,,,1981,12,4,,,,1999,2018,2003,2016,,,,,,,,,,,,
2253e177,2253e177-ba6a-4edb-83da-da3bc28fbc61,660546,diazy002,diazye01,diaz--000yen,20218,,,,,,Díaz,Yennsy,Yennsy Manuel,,Santana,,1996,11,15,,,,2015,2024,2019,2021,,,,,,,,,,,,
22573072,22573072-18b7-43fc-b228-cb50f7de26c3,623465,phile001,phillev01,philli000eva,17734,,,,,,Phillips,Evan,Evan John,,,,1994,9,11,,,,2015,2024,2018,2024,2013,2015,,,,,,,,,,
2257b502,2257b502-728a-43e6-b9c7-2261b1e7cdac,502082,chisl001,chiselo01,chisen001lon,7571,,,,,Q3259208,Chisenhall,Lonnie,Lonnie David,,,,1988,10,4,,,,2008,2019,2011,2018,2007,2007,,,,,,,,,,
2258baaf,2258baaf-8d73-4540-9f69-639698724851,491696,sucrj001,sucreje01,sucre-001jes,5942,,,,,Q13417043,Sucre,Jesús,Jesús Marcelo,,Medina,,1988,4,30,,,,2006,2024,2013,2019,,,,,,,,,,,,
22599c54,22599c54-de5c-4358-8b16-470fe9edc8bc,623993,santa003,santaan02,santan000ant,14551,,,,,Q30029669,Santander,Anthony,Anthony Roger,,,,1994,10,19,,,,2012,2024,2017,2024,,,,,,,,,,,,
226b1877,226b1877-6aa9-4bee-94b5-e44aaf41bb72,543343,hultd001,hultzda01,hultze001dan,12874,,,,,Q5220459,Hultzen,Danny,Daniel Alexander,,,,1989,11,28,,,,2011,2019,2019,2019,2009,2011,,,,,,,,,,
2284d386,2284d386-e7fc-49a6-82d1-9144f2b7c730,642211,willj006,williju02,willia004jus,15490,,,,,Q50819484,Williams,Justin,Justin Paul,,,,1995,8,20,,,,2013,2024,2018,2021,,,,,,,,,,,,
2297f3e5,2297f3e5-3840-4310-bf26-1a4038faf2f4,501822,hatcc002,hatchch02,hatche001dav,3299,,,,,Q2964730,Hatcher,Chris,David Christopher,,,,1985,1,12,,,,2006,2018,2010,2018,2004,2006,,,,,,,,,,
229b0106,229b0106-c31c-45d6-9131-60c1a0fc7c51,460092,leroc001,lerouch01,leroux001chr,7645,63165137,,,,Q2964783,Leroux,Chris,Christopher Adam,,,,1984,4,14,,,,2006,2016,2009,2014,2003,2005,,,,,,,,,,
229e81c6,229e81c6-80d6-4818-a8d7-27ebb3a2af0b,471822,diazj005,diazju03,diaz--007jos,3397,,,,,Q17276315,Díaz,Jumbo,Jose Rafael,,Rodriguez,,1984,2,27,,,,2002,2024,2014,2017,,,,,,,,,,,,
22ba5e74,22ba5e74-8238-43b8-9bb4-50de49ff35c6,608422,godoj001,godoyjo01,godoy-000jos,15808,,,,,Q106988413,Godoy,José,José Alberto,,,,1994,10,13,,,,2012,2024,2021,2022,,,,,,,,,,,,
22c50209,22c50209-030e-4f3c-8922-24169d33a4bf,408252,philb001,phillbr01,philli001bra,791,,,,,Q2923776,Phillips,Brandon,Brandon Emil,,,,1981,6,28,,,,1999,2022,2002,2018,,,,,,,,,,,,
22d2e3a9,22d2e3a9-dc33-41c0-ad2c-d7164c1cc245,456696,hernd002,hernada01,hernan002dav,4259,,,,,Q3018065,Hernandez,David,David Jose,,,DHern,1985,5,13,,,,2005,2019,2009,2019,,,,,,,,,,,,
22d62cf9,22d62cf9-532e-411d-8af8-d85d065dbd37,425496,rossc001,rossco01,ross--001cod,1760,,,,,Q1106567,Ross,Cody,Cody Joseph,,,,1980,12,23,,,,1999,2015,2003,2015,,,,,,,,,,,,
22dde1b7,22dde1b7-6631-4944-88f9-ceb6d0c3aa07,676882,seagc002,seaglch01,seagle000cha,23552,,,,,,Seagle,Chandler,Chandler Mackenzie,,,,1996,5,23,,,,2017,2024,2023,2023,2015,2017,,,,,,,,,,
2307104a,2307104a-f6a7-4934-9a98-296a91a91006,430668,hairs001,hairssc01,hairst001sco,1926,,,,,Q3476232,Hairston,Scott,Scott Alexander,,,,1980,5,25,,,,2001,2014,2004,2014,2000,2001,,,,,,,,,,
232fbbaa,232fbbaa-31e5-4499-9835-dc9a682d7da3,458913,youne003,younger03,young-001eri,7158,,,,,Q3056444,Young,Eric,Eric Orlando,Jr.,,,1985,5,25,,,,2004,2019,2009,2018,,,,,,,,,,,,
2332a304,2332a304-9971-4fc1-b0d4-8d9233446232,572703,bardl001,bardlu01,bard--001luk,14288,,,,,Q51903943,Bard,Luke,Luke Francis,,,,1990,11,13,,,,2012,2023,2018,2022,2010,2012,,,,,,,,,,
233b23a2,233b23a2-7aa8-43fb-a262-ecdb736756ad,677595,maurr002,mauriro01,mauric000ron,23698,,,,,,Mauricio,Ronny,Ronny,,Martinez,,2001,4,4,,,,2018,2023,2023,2023,,,,,,,,,,,,
23474b93,23474b93-5385-41c0-8d45-af23a516f64e,542642,lirir001,liriary01,lirian001rym,4779,,,,,Q17232962,Liriano,Rymer,Rymer Omar,,,,1991,6,20,,,,2008,2022,2014,2017,,,,,,,,,,,,
2349f5e7,2349f5e7-447e-476d-91aa-dbe82476aec8,621294,hellb001,hellebe01,heller000ben,15100,,,,,Q26678255,Heller,Ben,Benjamin,,,,1991,8,5,,,,2013,2024,2016,2024,,,,,,,,,,,,
235fda21,235fda21-1609-41fa-b7fc-151fcd462af8,622703,herrr001,herrero01,herrer000ron,15688,,,,,Q30307430,Herrera,Ronald,Ronald Jose,,Aular,,1995,5,3,,,,2012,2023,2017,2017,,,,,,,,,,,,
23707edc,23707edc-c0df-4f5f-ad5e-7828a5f459b2,642350,sirij001,sirijo01,siri--000jos,17452,,,,,Q50838940,Siri,José,José Alexander,,,,1995,7,22,,,,2013,2024,2021,2024,,,,,,,,,,,,
237a8887,237a8887-b955-45bf-9b10-136b1dc26427,543045,conla001,conlead01,conley001ada,14457,,,,,Q20081446,Conley,Adam,Adam Michael,,,,1990,5,24,,,,2011,2021,2015,2021,2009,2011,,,,,,,,,,
23813a97,23813a97-fccd-4925-961d-0b2f1a44a2b0,657209,deetd001,deetzde01,deetz-000dea,16687,,,,,Q56513180,Deetz,Dean,Dean Arthur,,,,1993,11,29,,,,2014,2022,2018,2018,,,,,,,,,,,,
238295ab,238295ab-1b32-4f1a-a3a6-a886fd1f7620,641513,demet001,demertr01,demeri000tra,15958,,,,,Q66095804,Demeritte,Travis,Travis Timothy,,,,1994,9,30,,,,2013,2024,2019,2022,,,,,,,,,,,,
23861c87,23861c87-3cb2-406f-893d-9c2bd87253de,657140,wrigk001,wrighky01,wright003kyl,19665,,,,,Q28017372,Wright,Kyle,Kyle Hardy,,,,1995,10,2,,,,2017,2023,2018,2023,2015,2017,,,,,,,,,,
23acd425,23acd425-ffb3-420b-9508-80bcafd973ba,592848,weisz001,weissza01,weiss-001zac,15444,,,,,Q50829081,Weiss,Zack,Zachary D.,,,,1992,6,16,,,,2013,2024,2018,2023,2011,2013,,,,,,,,,,
23c2099a,23c2099a-c48c-41f7-9edb-e5aecdd106b0,676775,winnk001,winnke01,winn--000kea,23499,,,,,,Winn,Keaton,Keaton Eugene,,,,1998,2,20,,,,2018,2024,2023,2024,,,,,,,,,,,,
23c6f1dc,23c6f1dc-082d-45fd-ad39-34bc0d8604f3,670764,wallt003,wallsta01,walls-000tay,22458,,,,,Q106939281,Walls,Taylor,Davis Taylor,,,,1996,7,10,,,,2017,2024,2021,2024,2015,2017,,,,,,,,,,
23c76d3f,23c76d3f-9e7b-471c-abd3-7ac4bb20b11d,656467,gittc001,gittech01,gitten000chr,18482,33935155,,,,Q107124900,Gittens,Chris,Christopher Ryan,,,,1994,2,4,,,,2014,2024,2021,2021,,,,,,,,,,,,
23c9de77,23c9de77-5981-4101-833e-627738da2a61,664285,valdf001,valdefr01,valdez005fra,17295,,,,,Q56224192,Valdez,Framber,Framber,,Pinales,,1993,11,19,,,,2015,2024,2018,2024,,,,,,,,,,,,
23ec003c,23ec003c-d816-4f0e-ad02-eef2779bbc97,642137,thomc003,thomaco01,thomas000cod,19828,53955159,,,,,Thomas,Cody,Cody Ryan,,,,1994,10,8,,,,2016,2024,2022,2023,2014,2016,,,,,,,,,,
242898e9,242898e9-9a74-47fd-8856-bd63b17b7c3b,435078,ariaj001,ariasjo01,arias-001joa,3817,,,,,Q3051092,Arias,Joaquín,Joaquín,,,,1984,9,21,,,,2002,2016,2006,2015,,,,,,,,,,,,
2444f667,2444f667-358e-441e-aaf8-2cc0072e9d62,571616,dermm001,dermoma01,dermod001mat,14844,43745153,,,,Q26775205,Dermody,Matt,Matthew Phillip,,,,1990,7,4,,,,2013,2024,2016,2023,2010,2013,,,,,,,,,,
2454964b,2454964b-f9a2-411e-b173-3ecedffe0dbf,451216,wilsb001,wilsobr01,wilson001bri,6485,,,,,Q913269,Wilson,Brian,Brian Patrick,,,,1982,3,16,,,,2004,2014,2006,2014,2001,2002,,,,,,,,,,
24a484db,24a484db-9481-44ec-9ff7-49fbaea98c80,346847,beimj001,beimejo01,beimel001jos,979,,,,,Q2402277,Beimel,Joe,Joseph Ronald,,,,1977,4,19,,,,1998,2021,2001,2015,1998,1998,,,,,,,,,,
24b152bb,24b152bb-3a42-4149-94e9-f2f9773127aa,554431,matzt001,matzety01,matzek001tyl,10058,,,,,Q17183249,Matzek,Tyler,Tyler Alexander,,,,1990,10,19,,,,2010,2024,2014,2024,,,,,,,,,,,,
24b6bbe3,24b6bbe3-e79b-441d-98b9-05702ab0c3d1,805673,mattz001,matthze01,matthe000zeb,31827,,,,,,Matthews,Zebby,Daniel Zebulon,,,,2000,5,22,,,,2022,2024,2024,2024,2020,2022,,,,,,,,,,
24ba25d2,24ba25d2-9b6d-4927-b34a-baedb8ffe158,624419,ciufn001,ciuffni01,ciuffo000nic,16291,,,,,Q16236704,Ciuffo,Nick,Nicholas Anthony,,,,1995,3,7,,,,2013,2022,2018,2021,,,,,,,,,,,,
24bf4355,24bf4355-52a7-492d-a1dd-46b3001874ef,656775,mullc002,mullice01,mullin000ced,17929,,,,,Q56063045,Mullins,Cedric,Boyce Cedric,,,,1994,10,1,,,,2015,2024,2018,2024,2015,2015,,,,,,,,,,
24c6be6d,24c6be6d-534d-4667-a5fd-023bfbc9d30a,621261,oswac001,oswalco01,oswalt000cor,13677,,,,,Q16545048,Oswalt,Corey,Corey Edward,,,,1993,9,3,,,,2012,2022,2018,2021,,,,,,,,,,,,
24d0505e,24d0505e-ef77-448f-a83e-e6b843c7bfc7,690993,keitc001,keithco01,keith-000col,27899,,,,,,Keith,Colt,Colten Thomas,,,,2001,8,14,,,,2021,2024,2024,2024,,,,,,,,,,,,
24d7b813,24d7b813-5c7f-4310-8ce8-b8919e0cff91,676395,garcr008,garciro04,garcia010rob,23363,,,,,,Garcia,Robert,Robert Christopher,,,,1996,6,14,,,,2017,2024,2023,2024,2016,2017,,,,,,,,,,
24f48d69,24f48d69-7a9a-4ec9-b50d-3afc9d952e04,457918,happj001,happja01,happ--001jam,7410,,,,,Q3113176,Happ,J. A.,James Anthony,,,,1982,10,19,,,,2004,2021,2007,2021,2002,2004,,,,,,,,,,
24f4c798,24f4c798-4953-4c38-bb7d-42a11b517776,446367,putkl001,putkolu01,putkon001luk,6736,,,,,Q3267106,Putkonen,Luke,Luke Webber,,,,1986,5,10,,,,2007,2015,2012,2014,2006,2007,,,,,,,,,,
250718a8,250718a8-84d1-4f9e-9de3-3cd7b9c4f9cd,605195,crick001,crickky01,crick-000kyl,13182,,,,,Q6451111,Crick,Kyle,Kyle Daniel,,,,1992,11,30,,,,2011,2024,2017,2022,,,,,,,,,,,,
252f581b,252f581b-9ea8-4a76-84a7-a0d2c2a403b6,467070,herre001,herreel01,herrer001eli,5432,13015132,,,,Q3050905,Herrera,Elián,Elián,,Ramirez,,1985,2,1,,,,2006,2018,2012,2015,,,,,,,,,,,,
254e6cdf,254e6cdf-b08c-46bf-9b49-5e1e30d3e326,605182,clevm001,clevimi01,clevin000mic,12808,,,,,Q24084733,Clevinger,Mike,Michael Anthony,,,,1990,12,21,,,,2011,2024,2016,2024,,,,,,,,,,,,
25527130,25527130-9f65-48ac-87b2-f8cbdda59c2a,433579,dankj001,danksjo01,danks-001joh,6329,,,,,Q772611,Danks,John,John William,,,,1985,4,15,,,,2003,2016,2007,2016,,,,,,,,,,,,
258dc18b,258dc18b-6b2f-4ff6-9556-0960a3aaa1cf,671131,rutlj002,rutleja01,rutled002jac,26215,,,,,,Rutledge,Jackson,Jackson Christian,,,,1999,4,1,,,,2019,2024,2023,2024,2018,2018,,,,,,,,,,
25ab6f6a,25ab6f6a-28b5-4de9-9970-dcbf2319e8a4,534576,schlg001,schlogu01,schlos000aug,12321,,,,,Q16232404,Schlosser,Gus,August Carl,,,,1988,10,20,,,,2011,2016,2014,2014,2011,2011,,,,,,,,,,
25c591cb,25c591cb-45a7-4ebc-a849-216ce977bc5b,663799,terrc001,terrycu01,terry-000cur,18881,,,,,Q107626139,Terry,Curtis,Curtis Marquis,,,,1996,10,6,,,,2015,2024,2021,2021,,,,,,,,,,,,
25c782bb,25c782bb-0b73-49f4-963b-e64b42f14360,519144,porcr001,porceri01,porcel001ric,2717,,,,,Q3431596,Porcello,Rick,Frederick Alfred,,,,1988,12,27,,,,2008,2020,2009,2020,,,,,,,,,,,,
25db2c9b,25db2c9b-3efa-4c77-954a-17430300de29,445590,stule002,stulter01,stults001eri,8011,83185131,,,,Q3056413,Stults,Eric,Eric William,,,,1979,12,9,,,,2002,2015,2006,2015,,,,,,,,,,,,
25f568db,25f568db-3684-4202-9e7e-8325022a18a8,607068,reedc001,reedch01,reed--000chr,12801,,,,,Q18631479,Reed,Chris,Christopher William,,,,1990,5,20,,,,2011,2021,2015,2015,2009,2011,,,,,,,,,,
260e21bb,260e21bb-e7bc-444a-8404-a0fd11b16ea2,435263,mccab002,mccanbr01,mccann001bri,4810,,,,,Q1059152,McCann,Brian,Brian Michael,,,,1984,2,20,,,,2002,2019,2005,2019,,,,,,,,,,,,
26592069,26592069-cfd0-436f-be43-9a55649e8d85,543334,houst002,housetj01,house-001tj-,9121,,,,,Q15961713,House,T. J.,Glenn Anthony,,,,1989,9,29,,,,2009,2020,2014,2017,,,,,,,,,,,,
2664d467,2664d467-87e5-4a05-b3e0-1ab18b5bc1bc,663738,lyncd001,lynchda02,lynch-005dan,21537,,,,,,Lynch,Daniel,Daniel Aloysius,,,,1996,11,17,,,,2018,2024,2021,2024,2016,2018,,,,,,,,,,
267bc077,267bc077-2fb5-4fa9-851d-a1e3ae0382a0,543518,mcgos001,mcgousc01,mcgoug001sco,12056,43345138,,,,Q20858101,McGough,Scott,Scott Thomas,,,,1989,10,31,,,,2011,2024,2015,2024,2009,2011,,,,,,,,,,
26a79c89,26a79c89-92b6-490c-9dde-73923380ab87,608577,mazan001,mazarno01,mazara000nom,14553,,,,,Q17486577,Mazara,Nomar,Nomar Shamir,,Jiminian,,1995,4,26,,,,2012,2024,2016,2022,,,,,,,,,,,,
26c27709,26c27709-8ec6-4b97-9a94-3294148dfef2,519043,moorm003,moorema02,moore-001mat,1890,83785151,,,,Q1101172,Moore,Matt,Matthew Cody,,,,1989,6,18,,,,2007,2024,2011,2024,,,,,,,,,,,,
27077dd2,27077dd2-3490-4675-84b4-fb2ea0195828,607680,pillk001,pillake01,pillar000kev,12434,,,,,Q15911906,Pillar,Kevin,Kevin Andrew,,,,1989,1,4,,,,2011,2024,2013,2024,2008,2011,,,,,,,,,,
27087048,27087048-acf4-4377-96ee-2feea3fc49e9,656509,harrm003,harrimo01,harris000mon,17216,,,,,Q16843842,Harrison,Monte,Monte Fitzgerald,,,,1995,8,10,,,,2014,2023,2020,2022,,,,,,,,,,,,
270bfa31,270bfa31-f65b-4d2b-a54a-09dca16198c9,660271,ohtas001,ohtansh01,otani-000sho,19755,01305137,,,,Q4391858,Ohtani,Shohei,Shohei,,,,1994,7,5,,,,2013,2024,2018,2024,,,,,,,,,,,,
2710642c,2710642c-bfad-4b25-a6b7-903f31a8d8d7,666922,aguir002,aguilry01,aguila000rya,19967,,,,,Q113644509,Aguilar,Ryan,Ryan Scott,,,,1994,9,11,,,,2016,2024,2022,2022,2015,2016,,,,,,,,,,
27150d7f,27150d7f-cc14-465a-be16-04337d3f4485,519208,robic001,robincl01,robins001cli,6908,,,,,Q2979336,Robinson,Clint,Clinton Michael,,,,1985,2,16,,,,2007,2017,2012,2016,2004,2007,,,,,,,,,,
27314b6c,27314b6c-b7c4-412e-bc3f-84322852e3f1,669127,langs001,langesh01,langel000she,25816,,,,,,Langeliers,Shea,Shea Ryan,,,,1997,11,18,,,,2019,2024,2022,2024,2017,2019,,,,,,,,,,
27334e0b,27334e0b-3a31-4ee6-b57b-5870a6e6c13b,676130,buttj001,buttojo01,butto-000jos,23313,,,,,,Buttó,José,José Alejandro,,Salazar,,1998,3,19,,,,2017,2024,2022,2024,,,,,,,,,,,,
